127.0.0.1 - - [06/Jun/2018:13:44:21 +0200] "GET / HTTP/1.1" 404 1004
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:25 +0200] "GET /Spring11-MVCHibernate/resources/fonts/feathericons/feathericons.eot? HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:25 +0200] "GET /Spring11-MVCHibernate/resources/fonts/themify.eot? HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:25 +0200] "GET /Spring11-MVCHibernate/resources/css/resources/images/slider.jpg HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:25 +0200] "GET /Spring11-MVCHibernate/resources/images/b2.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:32 +0200] "GET /Spring11-MVCHibernate/ HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:33 +0200] "GET /Spring11-MVCHibernate/css/bootstrap.min.css HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:33 +0200] "GET /Spring11-MVCHibernate/css/simple-line-icons.css HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:33 +0200] "GET /Spring11-MVCHibernate/css/themify-icons.css HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:33 +0200] "GET /style.css HTTP/1.1" 404 1022
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:33 +0200] "GET /Spring11-MVCHibernate/css/set1.css HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:33 +0200] "GET /Spring11-MVCHibernate/resources/css/resources/images/slider.jpg HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:37 +0200] "POST /Spring11-MVCHibernate/buscar HTTP/1.1" 200 3825
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:37 +0200] "GET /Spring11-MVCHibernate/css/bootstrap.min.css HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:37 +0200] "GET /Spring11-MVCHibernate/css/themify-icons.css HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:37 +0200] "GET /Spring11-MVCHibernate/css/set1.css HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:37 +0200] "GET /Spring11-MVCHibernate/css/simple-line-icons.css HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:37 +0200] "GET /style.css HTTP/1.1" 404 1022
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:37 +0200] "GET /Spring11-MVCHibernate/resources/css/resources/images/slider.jpg HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:44:53 +0200] "POST /Spring11-MVCHibernate/buscar HTTP/1.1" 200 876
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:45:27 +0200] "GET /Spring11-MVCHibernate/detalles?id=2 HTTP/1.1" 200 1714
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:45:32 +0200] "GET /Spring11-MVCHibernate/detalles?id=2 HTTP/1.1" 200 1714
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:45:41 +0200] "GET /Spring11-MVCHibernate/detalles?id=2 HTTP/1.1" 200 1714
0:0:0:0:0:0:0:1 - - [06/Jun/2018:13:45:42 +0200] "GET /Spring11-MVCHibernate/detalles?id=2 HTTP/1.1" 200 1714
